data_year,criminal_act_id,offense_id
2024,6,225726514
2024,6,225726586
2024,6,225726744
2024,6,225726540
2024,6,225726541
2024,6,225726609
2024,9,225726783
2024,6,225726676
2024,6,225726712
2024,6,225726680
2024,6,225726749
2024,6,225726787
2024,6,225726790
2024,8,225726775
2024,6,225726776
2024,6,225726818
2024,6,225726925
2024,6,225726954
2024,6,225726002
2024,6,225726980
2024,8,225727067
2024,6,225726861
2024,6,225726937
2024,6,225726997
2024,6,227570015
2024,6,227570056
2024,6,227569608
2024,6,227569788
2024,6,227569789
2024,9,227568885
2024,6,227569778
2024,6,227569864
2024,9,230352104
2024,6,227569818
2024,9,227569993
2024,9,227569994
2024,6,227569914
2024,6,227569966
2024,6,227570000
2024,6,227570187
2024,6,227569787
2024,6,227569884
2024,6,227569885
2024,6,227569905
2024,6,227569945
2024,6,227570025
2024,6,227570065
2024,6,227570237
2024,6,227569903
2024,6,227570006
2024,6,227570095
2024,6,227570172
2024,6,227570210
2024,6,227570240
2024,6,227569910
2024,6,227569992
2024,6,227570034
2024,9,227570066
2024,6,227570096
2024,6,227570154
2024,6,227570124
2024,9,233124060
2024,6,233125750
2024,9,227570053
2024,6,227570146
2024,6,227570261
2024,1,227570302
2024,6,227570388
2024,6,227570225
2024,6,227570198
2024,6,227569521
2024,6,227570164
2024,6,227570282
2024,9,233124101
2024,9,227570367
2024,6,227570408
2024,6,227570435
2024,6,227570544
2024,6,227570545
2024,6,227570546
2024,6,227570463
2024,6,227570504
2024,6,227570548
2024,6,227570644
2024,9,233123897
2024,9,233123898
2024,9,230352338
2024,6,227570646
2024,6,227570710
2024,6,227570711
2024,6,227570878
2024,9,227570624
2024,6,227570693
2024,6,227570714
2024,6,227570741
2024,6,230352874
2024,8,230352352
2024,8,230352906
2024,6,230352821
2024,8,230352853
2024,6,230352893
2024,6,230352846
2024,6,230352889
2024,6,230352582
2024,6,230352616
2024,6,230352617
2024,6,230352653
2024,6,230352902
2024,6,230352589
2024,9,230352634
2024,6,230352690
2024,6,230352691
2024,8,230352774
2024,6,230352931
2024,6,230352705
2024,6,230352862
2024,6,230352899
2024,6,230352900
2024,9,230352286
2024,6,230352988
2024,6,230353043
2024,6,230353122
2024,6,230353217
2024,6,230353071
2024,6,230353258
2024,6,230352963
2024,6,230353136
2024,6,230353083
2024,6,230353183
2024,6,230353271
2024,6,230353305
2024,6,230353306
2024,9,230352508
2024,6,230353106
2024,6,230353107
2024,6,230353108
2024,6,230353144
2024,6,230353184
2024,6,230353230
2024,6,230353275
2024,6,230353018
2024,6,230353358
2024,6,230353359
2024,6,230353028
2024,6,230353050
2024,6,230353494
2024,6,230353495
2024,6,230353220
2024,6,230353221
2024,6,230353222
2024,9,230353378
2024,6,230353181
2024,6,233125929
2024,6,230353437
2024,6,230353438
2024,6,230353545
2024,6,230353505
2024,6,230353583
2024,6,230353470
2024,6,230353594
2024,9,233124381
2024,6,230353666
2024,6,230353496
2024,6,230353531
2024,6,230353532
2024,6,240487975
2024,6,230353616
2024,6,230353686
2024,6,230353719
2024,6,230353636
2024,9,233124534
2024,6,230353749
2024,6,230353750
2024,6,230353751
2024,6,230353442
2024,6,230353537
2024,6,230353622
2024,6,230353623
2024,6,230353695
2024,6,230353846
2024,6,230353847
2024,6,230353557
2024,6,230353577
2024,6,230353621
2024,6,230353674
2024,6,230353675
2024,6,233125989
2024,6,230353699
2024,6,233124313
2024,6,233126220
2024,6,233126328
2024,6,233126434
2024,6,233126468
2024,6,233126156
2024,6,233126202
2024,6,233126242
2024,6,233126135
2024,6,233126336
2024,6,233126368
2024,6,233126397
2024,6,233124451
2024,6,233126327
2024,6,233126362
2024,6,233126463
2024,6,233126484
2024,6,233126531
2024,6,233126555
2024,6,233126595
2024,6,233126596
2024,1,233126726
2024,6,233126727
2024,6,233126728
2024,6,233126748
2024,6,233126475
2024,6,233126708
2024,6,233126709
2024,6,233126750
2024,6,233126794
2024,6,233126492
2024,6,233126529
2024,6,233126703
2024,9,233124744
2024,6,233126923
2024,6,233126819
2024,6,233126820
2024,6,233126864
2024,6,233126914
2024,6,233126962
2024,6,233126907
2024,9,233126935
2024,6,233126936
2024,6,233126937
2024,6,233126704
2024,6,233126705
2024,6,233126906
2024,6,233127001
2024,9,233124774
2024,6,233127032
2024,6,233127082
2024,6,233126816
2024,6,233126843
2024,6,233127022
2024,6,233127141
2024,6,233126837
2024,6,233126849
2024,6,233126925
2024,6,233126975
2024,6,233127012
2024,6,233127061
2024,6,233127103
2024,6,233126895
2024,9,233124927
2024,6,233127024
2024,6,233127065
2024,6,233127067
2024,9,233127297
2024,9,246063788
2024,6,233126958
2024,6,233126959
2024,6,233127008
2024,6,233127336
2024,6,233127432
2024,6,233127433
2024,9,233127422
2024,9,233126989
2024,3,233127036
2024,6,233127085
2024,6,233127086
2024,6,233127034
2024,6,233127245
2024,6,233127246
2024,9,233127239
2024,6,233127200
2024,6,233125258
2024,9,233125102
2024,3,233127252
2024,9,233127320
2024,9,233127379
2024,9,233127380
2024,6,233127528
2024,6,233127562
2024,9,233125199
2024,6,233127290
2024,6,233127282
2024,6,233125310
2024,6,233125079
2024,6,233127313
2024,6,233127352
2024,6,233127408
2024,6,233127452
2024,6,233127453
2024,6,233127450
2024,6,233127552
2024,6,233127553
2024,6,233127619
2024,6,233127574
2024,6,233127621
2024,6,233127650
2024,6,233125165
2024,9,233125214
2024,8,236630966
2024,6,233127678
2024,6,233127679
2024,6,233127738
2024,6,233127807
2024,6,233127808
2024,6,233127392
2024,6,233127393
2024,6,233127518
2024,6,233127626
2024,6,233127676
2024,6,233127677
2024,6,236699743
2024,6,236699744
2024,6,236699745
2024,6,236699893
2024,6,236699894
2024,6,233127777
2024,6,233127778
2024,6,233127762
2024,6,233127643
2024,9,233127689
2024,6,233127690
2024,6,233127532
2024,6,233127680
2024,6,233127675
2024,9,233127821
2024,9,233127874
2024,6,233127909
2024,6,233127942
2024,6,233127712
2024,9,233125342
2024,9,233127819
2024,6,233127936
2024,6,233125350
2024,6,233127915
2024,6,233128025
2024,6,233128066
2024,6,233127742
2024,6,233127768
2024,6,233127769
2024,6,236631286
2024,6,236631287
2024,6,236631358
2024,9,240487011
2024,6,236631559
2024,6,236631583
2024,6,236631330
2024,6,236631370
2024,9,240487217
2024,6,236631536
2024,6,236631354
2024,6,236700027
2024,9,236630927
2024,9,246063920
2024,9,236631746
2024,6,236631786
2024,6,236631058
2024,6,236631059
2024,6,236631797
2024,6,236631555
2024,6,236631587
2024,6,236631639
2024,6,236631661
2024,6,236631779
2024,6,236631815
2024,6,236631849
2024,6,236631905
2024,6,236631641
2024,9,236631763
2024,9,236631831
2024,6,236631623
2024,3,236631624
2024,6,236631805
2024,6,236631633
2024,6,236631692
2024,6,236631736
2024,6,240486989
2024,6,236631878
2024,6,236631919
2024,6,236631790
2024,2,236631032
2024,6,236631870
2024,6,236631872
2024,8,236631917
2024,12,236632005
2024,6,236632050
2024,6,236631045
2024,9,236632077
2024,6,236631708
2024,6,236631709
2024,9,236700139
2024,6,236632082
2024,9,236632125
2024,6,236632047
2024,6,236632162
2024,6,236632163
2024,6,240486928
2024,6,236632279
2024,6,236632152
2024,6,236632051
2024,6,236632130
2024,6,236632203
2024,6,236632204
2024,6,236632202
2024,6,236632247
2024,6,236632327
2024,6,236631227
2024,6,236632362
2024,6,236632057
2024,6,236632292
2024,6,236632316
2024,6,236632311
2024,14,236632370
2024,6,236632091
2024,6,236632139
2024,6,236632307
2024,6,236632338
2024,9,236632346
2024,6,236701191
2024,6,236701223
2024,6,236701263
2024,6,236701071
2024,6,236701171
2024,6,236701235
2024,9,236701277
2024,6,236701400
2024,6,236701149
2024,6,236701487
2024,6,236701276
2024,6,236701364
2024,9,236700158
2024,6,236701786
2024,9,246064418
2024,6,236701348
2024,9,236701761
2024,3,236701456
2024,6,236701491
2024,6,236701421
2024,6,240487104
2024,6,236701849
2024,6,236701914
2024,6,236701463
2024,6,236701507
2024,6,236701562
2024,6,236701601
2024,6,236701634
2024,6,236701602
2024,9,240487168
2024,6,236701657
2024,6,236701712
2024,6,236701836
2024,6,236701888
2024,6,236701975
2024,6,236701976
2024,8,236702008
2024,6,236701879
2024,6,236701650
2024,6,236701575
2024,6,236701645
2024,6,236701778
2024,6,236702032
2024,6,236701655
2024,6,236701694
2024,6,236701844
2024,6,236701893
2024,6,236701934
2024,6,236701863
2024,9,240487298
2024,9,240487299
2024,8,236702019
2024,6,236701710
2024,6,236701768
2024,6,236701824
2024,6,236701876
2024,6,236701728
2024,6,236700431
2024,6,236701817
2024,6,236701858
2024,6,236702044
2024,9,236701760
2024,6,236701961
2024,6,236701984
2024,6,236702009
2024,6,236702010
2024,6,236702011
2024,6,240488196
2024,6,240488452
2024,6,240488502
2024,6,240488503
2024,6,240488545
2024,6,240488178
2024,1,240488233
2024,6,240488273
2024,9,240487111
2024,8,240488212
2024,9,240487158
2024,6,240488302
2024,6,240488289
2024,6,240488360
2024,6,240488531
2024,6,240488564
2024,6,240488436
2024,6,240488423
2024,6,240488603
2024,6,240488674
2024,9,240558703
2024,2,240558845
2024,6,240558845
2024,6,240558708
2024,9,243615432
2024,9,240558765
2024,9,240558820
2024,9,240558783
2024,9,240558829
2024,9,240558770
2024,9,240558855
2024,9,240558903
2024,9,240558739
2024,6,240558796
2024,9,240558851
2024,9,240558763
2024,9,240558810
2024,9,240558868
2024,6,240558827
2024,12,240558924
2024,12,243615525
2024,9,240558787
2024,12,240558789
2024,9,240558882
2024,9,240558764
2024,6,240558962
2024,9,240558766
2024,6,246544256
2024,9,240558815
2024,9,240558816
2024,6,240558920
2024,6,240558804
2024,6,240558911
2024,6,240558792
2024,6,240558849
2024,6,240558960
2024,9,240559002
2024,9,240558779
2024,9,240558824
2024,6,240558957
2024,9,240559004
2024,6,240558875
2024,6,240558923
2024,9,240558867
2024,9,240558914
2024,9,240558953
2024,6,240558994
2024,6,240558995
2024,6,240558879
2024,6,240558993
2024,6,240558876
2024,6,240558877
2024,6,240558975
2024,9,240559033
2024,6,240558831
2024,6,240558887
2024,6,240558998
2024,9,240558826
2024,9,240558880
2024,6,240558931
2024,9,240559068
2024,9,240558832
2024,6,240558881
2024,6,240558926
2024,6,240559015
2024,9,240561952
2024,9,240558927
2024,6,240558986
2024,6,240558987
2024,6,240558932
2024,8,240558932
2024,9,240558989
2024,9,240561989
2024,9,240558894
2024,9,240558900
2024,6,240558901
2024,9,240562061
2024,6,240559013
2024,6,240559014
2024,6,240559067
2024,6,240558848
2024,9,240558936
2024,9,240558992
2024,9,240558839
2024,9,240558888
2024,6,240558948
2024,6,240559030
2024,9,240558844
2024,9,240558842
2024,9,240559048
2024,9,240562214
2024,9,240559023
2024,6,240559054
2024,9,240558856
2024,10,240559066
2024,9,240558945
2024,9,240559000
2024,6,240559053
2024,6,240559114
2024,9,240558956
2024,6,240559079
2024,9,240559125
2024,6,240558965
2024,6,240559024
2024,9,240559118
2024,6,240559093
2024,9,240558983
2024,9,240559044
2024,9,240559130
2024,6,240558980
2024,6,240559115
2024,9,240562323
2024,6,240559016
2024,6,240559105
2024,6,240558977
2024,9,240559106
2024,9,240559152
2024,6,240561897
2024,6,240559008
2024,6,240559009
2024,6,240561950
2024,6,240559168
2024,6,240559169
2024,6,240559227
2024,9,240559050
2024,9,240559110
2024,9,240559080
2024,9,240559070
2024,9,240562106
2024,9,240559214
2024,9,246543982
2024,6,240559187
2024,6,240562200
2024,6,240559153
2024,6,240559154
2024,6,240559256
2024,6,240559259
2024,6,240559042
2024,6,240559101
2024,9,240559057
2024,9,240559142
2024,9,240559217
2024,9,240559216
2024,9,240559262
2024,6,240559121
2024,6,240559122
2024,9,240559069
2024,6,240559074
2024,7,240559074
2024,9,240559139
2024,9,240559248
2024,9,240559204
2024,9,240559308
2024,3,240559246
2024,6,240559246
2024,3,240559247
2024,6,240559247
2024,6,240559293
2024,9,240559134
2024,6,240559179
2024,9,240559281
2024,9,240559232
2024,9,240559145
2024,9,240562205
2024,9,240559268
2024,9,240559150
2024,9,240559239
2024,9,240562313
2024,3,240559162
2024,9,240559205
2024,9,240561970
2024,9,240559253
2024,9,240559295
2024,6,240559224
2024,6,240559225
2024,6,240559283
2024,9,240559222
2024,9,246544101
2024,9,240559317
2024,9,240562128
2024,9,240562190
2024,6,240559249
2024,6,240559287
2024,6,240559288
2024,6,240559294
2024,9,240559289
2024,3,240559320
2024,6,240559321
2024,6,240562268
2024,6,240559228
2024,9,240559164
2024,9,240559166
2024,1,240559218
2024,6,240559318
2024,6,240559260
2024,6,240559311
2024,9,240559345
2024,6,240559291
2024,6,240559328
2024,6,240559351
2024,6,240559303
2024,9,240559360
2024,6,240559286
2024,9,240559355
2024,9,240559327
2024,9,240559361
2024,6,240559199
2024,9,240559300
2024,9,240559252
2024,6,240559342
2024,6,240559236
2024,6,240559276
2024,6,240559316
2024,14,240559377
2024,9,240559257
2024,9,240559358
2024,9,240559415
2024,12,240559314
2024,6,240559379
2024,9,240559421
2024,9,240559449
2024,6,240559391
2024,6,240559479
2024,6,240559481
2024,9,240559341
2024,6,240559364
2024,8,240559364
2024,6,246543952
2024,6,240559425
2024,9,243615376
2024,6,240559500
2024,9,240559552
2024,9,240559394
2024,6,240559438
2024,6,240559439
2024,9,240559405
2024,6,240559571
2024,6,240559572
2024,6,240559573
2024,9,240559483
2024,9,240559587
2024,9,240559482
2024,9,240559539
2024,6,240559380
2024,9,240562260
2024,6,240559535
2024,9,240559578
2024,9,240559385
2024,6,240559445
2024,6,240559589
2024,6,240559590
2024,6,240559427
2024,9,240559474
2024,9,240559404
2024,6,240559514
2024,6,240559398
2024,9,240559505
2024,6,240559506
2024,9,240559564
2024,6,240559396
2024,9,240559519
2024,6,240559520
2024,9,240559644
2024,9,240559646
2024,6,240559401
2024,9,240559510
2024,9,240559639
2024,9,246544017
2024,6,240559400
2024,4,240562315
2024,6,240559431
2024,9,240559526
2024,9,240561967
2024,9,240559436
2024,6,240559488
2024,12,240562034
2024,9,240559540
2024,9,240559547
2024,9,240559548
2024,9,240559612
2024,6,240559550
2024,6,240559408
2024,6,240559409
2024,6,240559515
2024,6,240559650
2024,6,240559508
2024,6,240559605
2024,6,240559606
2024,9,240559410
2024,6,240559522
2024,9,240559592
2024,9,240559511
2024,11,243615480
2024,9,240559525
2024,6,240559455
2024,9,240562273
2024,9,240559434
2024,9,243615389
2024,9,240559570
2024,9,240561996
2024,9,240561997
2024,6,240559497
2024,9,240562037
2024,9,240562178
2024,9,240559502
2024,9,240562261
2024,6,240559709
2024,9,240562294
2024,9,240559632
2024,9,240562324
2024,9,240559530
2024,9,240559580
2024,6,240559630
2024,6,240559631
2024,6,240559635
2024,9,243615591
2024,9,240559667
2024,9,240559640
2024,9,240562014
2024,9,240559678
2024,9,240559712
2024,6,240559778
2024,9,240559703
2024,6,240559743
2024,6,240562063
2024,6,240559648
2024,9,243615393
2024,9,240559716
2024,9,240559767
2024,9,240559636
2024,9,240559730
2024,9,240559720
2024,6,240559772
2024,6,240559662
2024,6,240559719
2024,6,240559862
2024,6,240559661
2024,9,240559770
2024,6,240562280
2024,6,240562282
2024,9,240559855
2024,6,240562311
2024,9,240559725
2024,4,240559726
2024,9,240559724
2024,9,240559802
2024,9,240559780
2024,9,240559864
2024,9,240559682
2024,9,240559806
2024,9,240559696
2024,3,240559750
2024,9,240559851
2024,6,240562000
2024,6,240562005
2024,6,240559787
2024,6,240559842
2024,9,240562103
2024,6,240562169
2024,6,240559893
2024,9,240559734
2024,9,240559773
2024,6,240559847
2024,6,240559783
2024,6,240559740
2024,6,240559690
2024,6,240559779
2024,6,240559872
2024,9,240559699
2024,9,240559746
2024,9,240559839
2024,9,240559799
2024,1,243615645
2024,4,240559859
2024,9,240559892
2024,9,240559856
2024,9,240559908
2024,6,240559764
2024,6,240559835
2024,6,240559834
2024,9,240559888
2024,6,240562338
2024,6,240562340
2024,9,240559728
2024,6,240559781
2024,6,240559947
2024,6,240559789
2024,6,240562354
2024,6,240559841
2024,6,240559889
2024,6,240559950
2024,6,240559951
2024,6,240559794
2024,6,240559845
2024,6,240559948
2024,6,240559974
2024,9,240559844
2024,3,240559894
2024,6,240559894
2024,3,240559895
2024,6,240559895
2024,3,240559896
2024,6,240559896
2024,3,240559897
2024,6,240559897
2024,6,240559962
2024,6,240559963
2024,6,240559961
2024,6,240559744
2024,6,240559745
2024,8,240488725
2024,6,240488748
2024,6,240488406
2024,6,240488530
2024,6,240488602
2024,6,240488641
2024,9,240487766
2024,6,240488797
2024,6,240488841
2024,6,240488881
2024,6,240488886
2024,6,240488887
2024,6,240488591
2024,6,240488644
2024,6,240488875
2024,6,240488940
2024,8,240487387
2024,9,240488780
2024,6,240488825
2024,6,240488863
2024,6,240489117
2024,6,240488766
2024,6,240488790
2024,9,240488828
2024,6,240488829
2024,6,240488873
2024,6,240488837
2024,6,240488876
2024,6,240488923
2024,6,240488921
2024,9,240487631
2024,6,240488809
2024,6,240489092
2024,6,240488862
2024,6,240488919
2024,6,240488960
2024,6,240489134
2024,6,240489135
2024,6,240489183
2024,6,240489262
2024,6,240488933
2024,6,240488934
2024,6,240489085
2024,6,240489149
2024,6,240489150
2024,6,240489237
2024,8,240489305
2024,6,240489349
2024,6,240489071
2024,6,240489159
2024,6,243587863
2024,9,243587965
2024,6,240489260
2024,6,240487583
2024,14,240489296
2024,6,240489363
2024,5,240489370
2024,1,240489261
2024,6,240489345
2024,9,240487584
2024,9,240489409
2024,6,240489321
2024,6,240489327
2024,9,245149106
2024,6,240489108
2024,6,240487629
2024,6,240489167
2024,6,240489229
2024,6,240489500
2024,9,240487770
2024,6,240489258
2024,6,240489297
2024,6,240489485
2024,6,240489320
2024,6,240489374
2024,6,240489376
2024,6,240489496
2024,6,240489537
2024,6,240489579
2024,6,240489326
2024,6,240489328
2024,9,240489525
2024,9,240489561
2024,9,243587896
2024,6,240489458
2024,6,240489459
2024,6,240489451
2024,6,243588762
2024,6,240489491
2024,6,243587923
2024,9,245148934
2024,6,240489511
2024,6,240489551
2024,6,240489595
2024,6,240489684
2024,6,240489685
2024,6,240489455
2024,6,240489536
2024,6,243588030
2024,6,240489576
2024,6,240489811
2024,9,240489863
2024,6,240489865
2024,6,240489868
2024,6,240489549
2024,6,240487881
2024,9,240489820
2024,6,240487938
2024,6,240487996
2024,6,240487998
2024,6,243588815
2024,9,243588846
2024,6,240489632
2024,6,240489742
2024,8,243588953
2024,6,243589015
2024,9,243589161
2024,6,243589231
2024,9,245149057
2024,6,243588056
2024,6,243588855
2024,6,243589139
2024,6,243589164
2024,6,243589110
2024,6,243589156
2024,8,243589229
2024,9,243589225
2024,9,243588111
2024,6,243589203
2024,6,243589228
2024,9,243589263
2024,6,243589291
2024,6,243589292
2024,9,243589325
2024,8,243587987
2024,6,243589357
2024,6,243589389
2024,6,243589318
2024,9,245148977
2024,6,243589364
2024,6,243589365
2024,6,243589398
2024,6,243589428
2024,9,243589376
2024,6,243589444
2024,6,243589465
2024,9,243589184
2024,9,243589206
2024,6,243589190
2024,9,245149127
2024,6,243589277
2024,6,243589280
2024,6,243589314
2024,6,243589460
2024,6,243589461
2024,9,245149088
2024,6,243589309
2024,6,243589425
2024,6,243589536
2024,9,243588193
2024,6,243588224
2024,6,243588225
2024,6,243588226
2024,6,243589452
2024,6,243589481
2024,9,243588262
2024,9,245149133
2024,6,243589729
2024,6,245149774
2024,6,243589609
2024,6,243589650
2024,1,243589665
2024,6,243589504
2024,6,243589539
2024,1,243588190
2024,6,243589891
2024,9,245149125
2024,6,246063972
2024,6,243589909
2024,6,243589669
2024,6,243589682
2024,6,243588320
2024,9,243589879
2024,9,243589880
2024,9,243589881
2024,6,243590490
2024,6,243589812
2024,6,243589884
2024,6,246064493
2024,9,227570234
2024,9,227561049
2024,5,227561247
2024,5,227561145
2024,9,227570846
2024,8,227561377
2024,9,227561599
2024,9,227561683
2024,9,233108027
2024,7,227561572
2024,5,227561762
2024,9,227561897
2024,6,227561773
2024,6,227561914
2024,6,227561973
2024,5,227571492
2024,8,227562179
2024,9,236624246
2024,7,227562344
2024,6,227562505
2024,6,227562521
2024,6,227562364
2024,6,227562503
2024,1,227562577
2024,7,227562692
2024,9,240465198
2024,9,227572116
2024,6,227563057
2024,6,227562934
2024,3,227562935
2024,6,227562935
2024,6,227563304
2024,9,227563236
2024,7,227563062
2024,9,227563124
2024,6,227563244
2024,9,227563435
2024,6,227563649
2024,9,227563688
2024,6,227563487
2024,6,227563648
2024,9,233107968
2024,9,227563771
2024,9,227563809
2024,9,233108176
2024,2,227572890
2024,7,227572837
2024,6,227563987
2024,6,227563792
2024,6,227564025
2024,6,227563869
2024,1,236624290
2024,3,227564164
2024,9,227564085
2024,6,227564260
2024,9,227564278
2024,9,227564339
2024,9,227564426
2024,9,227564463
2024,3,233108231
2024,6,227564353
2024,9,227564392
2024,6,227564489
2024,6,227564552
2024,9,236624249
2024,5,227564658
2024,6,227564678
2024,1,233107943
2024,6,227564607
2024,7,227573892
2024,6,227564704
2024,5,227564737
2024,6,227564823
2024,9,227564855
2024,6,227564739
2024,6,227564781
2024,9,227564925
2024,9,227564946
2024,6,227564947
2024,6,227565100
2024,3,227565136
2024,9,227565123
2024,6,227565232
2024,9,227565176
2024,9,227565205
2024,9,227565496
2024,8,227565221
2024,9,227574956
2024,9,227565364
2024,7,227565507
2024,3,240465221
2024,9,227565384
2024,9,236624341
2024,1,227565489
2024,9,227565338
2024,6,227565495
2024,9,227565440
2024,9,227565441
2024,9,227575492
2024,9,246908654
2024,9,236624298
2024,9,236624342
2024,7,227565626
2024,1,233108193
2024,1,227565676
2024,8,233108141
2024,5,227565824
2024,6,227565825
2024,6,227565743
2024,6,233109913
2024,9,227565787
2024,9,227575880
2024,9,227565793
2024,1,233108293
2024,8,227565952
2024,6,227565829
2024,5,233110136
2024,8,233108199
2024,9,236624314
2024,9,236624371
2024,1,227566099
2024,6,227566100
2024,8,227566201
2024,8,227576311
2024,9,236624322
2024,9,227566228
2024,1,227566300
2024,7,227566237
2024,5,233108389
2024,1,245141985
2024,1,245142004
2024,7,227566524
2024,3,227566565
2024,8,227566411
2024,9,227566651
2024,6,227566430
2024,9,227566492
2024,9,227576831
2024,9,233108212
2024,9,227566689
2024,6,227566716
2024,5,227567046
2024,9,227567091
2024,2,227566912
2024,8,227566971
2024,1,233108263
2024,6,227567125
2024,9,227566973
2024,6,227567040
2024,6,227567041
2024,9,227567363
2024,6,227567216
2024,9,227577273
2024,9,236626859
2024,6,227567133
2024,9,233108373
2024,8,227567222
2024,9,227567143
2024,9,227567394
2024,9,227567446
2024,5,227567552
2024,9,227577295
2024,3,227567616
2024,6,227567618
2024,9,227567784
2024,9,227577550
2024,9,227577551
2024,9,227567654
2024,6,227567639
2024,2,233108553
2024,6,227567740
2024,6,233108475
2024,6,233108362
2024,3,233110605
2024,6,227567974
2024,9,227567930
2024,1,227567917
2024,6,227567967
2024,9,227568086
2024,6,227577741
2024,6,227568263
2024,6,227568219
2024,9,233108409
2024,9,227568279
2024,6,227568077
2024,7,240465197
2024,1,233108677
2024,3,227568278
2024,6,233108542
2024,9,233108573
2024,9,236694749
2024,6,233108691
2024,7,236693085
2024,1,227568286
2024,8,233108867
2024,6,233108729
2024,9,233108860
2024,7,233109017
2024,3,233108863
2024,3,233111537
2024,2,233108987
2024,7,233108821
2024,9,233109045
2024,9,233108889
2024,9,233109001
2024,9,233109071
2024,8,233111462
2024,1,233108993
2024,1,233109094
2024,8,240465181
2024,9,233109080
2024,6,233109081
2024,9,233108959
2024,6,233109199
2024,6,233109196
2024,9,233109258
2024,8,233109176
2024,9,233109225
2024,9,233109257
2024,3,233112208
2024,1,233109271
2024,6,233109254
2024,6,233109320
2024,6,233109327
2024,3,233109459
2024,8,233109580
2024,9,233109479
2024,1,233109482
2024,9,233109581
2024,7,233109564
2024,1,245142031
2024,3,233112966
2024,9,233109531
2024,8,233109478
2024,9,233109504
2024,9,233109639
2024,1,233109703
2024,9,233109643
2024,6,233109811
2024,6,236624548
2024,6,233109982
2024,9,233109835
2024,9,233109704
2024,6,236624465
2024,5,236624514
2024,9,236624560
2024,6,236624605
2024,1,236624619
2024,9,236624639
2024,6,240465299
2024,9,236624649
2024,6,236624849
2024,6,236624850
2024,6,236624842
2024,9,236624863
2024,9,236624889
2024,7,236625009
2024,7,236624931
2024,6,236625003
2024,9,236625046
2024,9,236625230
2024,6,236625305
2024,3,236625198
2024,6,236625193
2024,5,236625423
2024,6,236625387
2024,3,236625412
2024,9,236625440
2024,9,240465286
2024,6,236625507
2024,6,236625508
2024,5,236625615
2024,6,236625600
2024,6,236625583
2024,6,236625736
2024,5,236625730
2024,6,236625875
2024,9,236626088
2024,1,236626117
2024,8,236626182
2024,7,236626103
2024,6,236626224
2024,5,236626202
2024,6,236626323
2024,6,236693307
2024,6,236693308
2024,5,236693274
2024,3,236693297
2024,8,236693321
2024,9,236693364
2024,3,236693408
2024,9,236693530
2024,6,236693410
2024,9,245142017
2024,6,236693399
2024,5,236693532
2024,8,236693427
2024,6,236693488
2024,6,236693504
2024,6,236693531
2024,9,245142056
2024,6,236693557
2024,8,236693663
2024,6,236693571
2024,9,236693645
2024,6,236693683
2024,6,236693615
2024,6,236693616
2024,6,236693647
2024,9,240465327
2024,6,236693680
2024,6,236693681
2024,3,236693831
2024,8,236693760
2024,6,236693844
2024,1,236693805
2024,7,236694025
2024,5,236693880
2024,7,236693960
2024,6,236694005
2024,6,236694063
2024,6,236694016
2024,6,236694056
2024,5,236694138
2024,6,236694166
2024,8,236626376
2024,9,236694265
2024,5,236696047
2024,7,236694169
2024,6,236694305
2024,9,236694489
2024,9,236694292
2024,6,236694369
2024,3,236694296
2024,9,245142130
2024,9,236696328
2024,9,236694424
2024,3,236694609
2024,5,236694647
2024,1,236694580
2024,6,236696454
2024,6,240465643
2024,9,236694681
2024,6,236694622
2024,6,236694636
2024,6,236694708
2024,6,236694709
2024,6,236694737
2024,2,236694738
2024,6,236694684
2024,5,240465333
2024,9,240465442
2024,11,240465631
2024,6,240465632
2024,3,240465605
2024,3,240465646
2024,3,240465533
2024,6,240465576
2024,6,240465577
2024,8,246532541
2024,6,240465598
2024,1,236626527
2024,1,240465572
2024,6,240465648
2024,6,240465663
2024,6,240465701
2024,6,240465641
2024,9,240559848
2024,9,240559805
2024,9,240559861
2024,9,240559854
2024,9,240559774
2024,9,240559915
2024,9,240559970
2024,6,240559815
2024,3,240559820
2024,6,240559821
2024,9,240562110
2024,6,240559833
2024,6,240559935
2024,9,240559972
2024,6,240562153
2024,6,240562191
2024,6,240559884
2024,9,240559995
2024,6,240559809
2024,6,240559867
2024,9,240559927
2024,6,240559931
2024,9,240560041
2024,9,240559923
2024,9,240559903
2024,9,240562287
2024,9,240559945
2024,9,240559992
2024,9,240562302
2024,9,240559940
2024,9,240559985
2024,6,240560040
2024,9,240559957
2024,6,240560004
2024,6,240560052
2024,9,240560093
2024,8,243615631
2024,9,240562117
2024,9,240560074
2024,9,240560097
2024,6,240559906
2024,6,240559907
2024,6,240559953
2024,6,243615390
2024,9,240559912
2024,9,240559946
2024,9,240559984
2024,9,240560049
2024,9,240559959
2024,9,240559932
2024,9,240559973
2024,6,240560027
2024,9,240562312
2024,9,240559938
2024,9,240560068
2024,6,240562333
2024,9,240560127
2024,6,240560043
2024,9,240560130
2024,9,240562345
2024,9,240560149
2024,9,240559968
2024,6,240560080
2024,6,240562139
2024,9,240559969
2024,9,240560154
2024,6,240559965
2024,9,240560054
2024,9,240560185
2024,9,240560045
2024,9,240560094
2024,9,240560096
2024,9,240560098
2024,9,240562228
2024,9,240562271
2024,9,240560067
2024,6,240560103
2024,9,240560148
2024,6,240560109
2024,6,240560160
2024,9,240560200
