data_year,arrestee_id,incident_id,arrestee_seq_num,arrest_date,arrest_type_id,multiple_indicator,offense_code,age_id,age_num,sex_code,race_id,ethnicity_id,resident_code,under_18_disposition_code,clearance_ind,age_range_low_num,age_range_high_num
2024,56545337,185812793,1,2024-01-01,1,N,35A,59,56,M,20,20,R,,,56,
2024,56545344,185812813,1,2024-01-03,3,N,35A,47,44,F,10,20,R,,,44,
2024,56545345,185812813,2,2024-01-03,3,N,35A,32,29,M,10,20,R,,,29,
2024,56545338,185812794,1,2024-01-05,3,N,35A,32,29,M,10,10,N,,,29,
2024,56545630,185813981,1,2024-01-14,3,N,240,49,46,F,10,40,U,,,46,
2024,56545635,185814019,1,2024-01-14,3,N,35A,45,42,M,10,20,R,,,42,
2024,56545636,185814019,2,2024-01-14,3,N,35A,42,39,F,10,20,R,,,39,
2024,56545643,185814049,1,2024-01-14,3,N,35A,44,41,F,10,20,N,,,41,
2024,56545651,185814094,1,2024-01-14,3,N,35A,61,58,F,10,20,R,,,58,
2024,56545657,185814122,1,2024-01-15,3,N,35A,41,38,M,20,20,R,,,38,
2024,56545346,185812824,1,2024-01-16,1,M,23C,31,28,M,20,20,N,,,28,
2024,56545349,185812840,1,2024-01-20,1,N,35A,41,38,M,20,20,N,,,38,
2024,56545347,185812831,1,2024-01-25,1,M,35A,29,26,F,10,20,R,,,26,
2024,58400736,191545412,1,2024-02-28,3,N,35A,35,32,M,20,20,R,,,32,
2024,56545352,185812858,1,2024-01-29,3,N,35A,53,50,F,10,20,R,,,50,
2024,56545356,185812864,1,2024-01-29,3,N,35A,66,63,F,10,20,R,,,63,
2024,58400745,191545448,1,2024-02-01,3,M,290,33,30,M,20,40,R,,,30,
2024,58400750,191545467,1,2024-02-01,3,M,250,58,55,M,20,20,R,,,55,
2024,58400755,191545490,1,2024-02-02,1,N,35A,41,38,F,10,20,N,,,38,
2024,58400770,191545537,1,2024-02-02,3,N,35A,50,47,F,10,20,R,,,47,
2024,58400724,191545360,1,2024-02-02,3,N,35A,46,43,M,10,20,R,,,43,
2024,58400725,191545360,2,2024-02-02,3,N,35A,46,43,F,10,20,R,,,43,
2024,58401172,191547223,1,2024-02-02,3,N,35A,31,28,M,98,10,N,,,28,
2024,58401191,191547286,1,2024-02-04,3,N,35A,69,66,F,10,20,N,,,66,
2024,58401203,191547336,1,2024-02-04,3,N,35A,35,32,M,20,20,R,,,32,
2024,58401204,191547336,2,2024-02-04,3,N,35A,33,30,F,20,20,R,,,30,
2024,58401229,191547489,1,2024-02-07,3,N,35A,55,52,M,10,20,R,,,52,
2024,58400777,191545560,1,2024-02-09,1,C,13B,68,65,M,10,20,R,,,65,
2024,58400784,191545577,1,2024-02-10,3,N,35A,33,30,M,10,20,R,,,30,
2024,58400785,191545577,2,2024-02-10,3,N,35A,36,33,F,10,20,R,,,33,
2024,58400799,191545638,1,2024-02-13,1,N,13B,56,53,M,20,20,R,,,53,
2024,58400782,191545574,1,2024-02-16,3,N,220,54,51,M,20,20,R,,,51,
2024,58400783,191545574,2,2024-02-16,3,N,220,22,19,M,10,20,R,,,19,
2024,58400788,191545599,1,2024-02-16,3,N,35A,31,28,M,20,20,R,,,28,
2024,58400812,191545670,1,2024-02-16,3,N,35A,47,44,M,10,20,R,,,44,
2024,58400829,191545739,1,2024-02-26,1,N,23C,58,55,F,10,20,R,,,55,
2024,58400826,191545731,1,2024-03-02,1,N,35A,26,23,M,10,10,R,,,23,
2024,58400787,191545583,1,2024-03-07,3,N,23C,64,61,F,10,20,R,,,61,
2024,58400853,191545868,1,2024-03-10,3,N,35A,41,38,M,10,20,R,,,38,
2024,58400864,191545953,1,2024-03-11,1,N,35A,56,53,M,10,20,R,,,53,
2024,58400881,191546015,1,2024-03-16,3,N,35A,28,25,M,10,20,N,,,25,
2024,58400882,191546015,2,2024-03-16,3,N,35A,34,31,F,10,20,N,,,31,
2024,58400809,191545661,1,2024-03-17,1,N,35A,32,29,M,10,20,N,,,29,
2024,58400840,191545811,1,2024-03-22,3,N,35A,68,65,F,20,20,N,,,65,
2024,58400847,191545852,1,2024-03-14,3,N,35A,34,31,M,20,20,R,,,31,
2024,58400848,191545852,2,2024-03-14,3,N,35A,48,45,F,10,20,R,,,45,
2024,58400849,191545852,3,2024-03-14,3,N,35A,28,25,F,10,20,R,,,25,
2024,58400858,191545894,1,2024-03-23,3,N,35A,23,20,M,10,20,R,,,20,
2024,59176488,193965524,1,2024-03-24,3,M,240,34,31,M,20,20,U,,,31,
2024,58400820,191545694,1,2024-04-08,3,M,13C,48,45,F,20,20,R,,,45,
2024,58400861,191545919,1,2024-04-12,1,N,13B,42,39,M,20,40,R,,,39,
2024,58400801,191545643,1,2024-04-15,3,N,35A,60,57,M,10,20,R,,,57,
2024,58400823,191545715,1,2024-04-23,1,N,290,39,36,M,10,40,R,,,36,
2024,58400832,191545774,1,2024-04-25,3,N,35A,54,51,M,10,20,R,,,51,
2024,59176487,193965521,1,2024-05-04,3,M,13C,42,39,F,10,20,R,,,39,
2024,59176512,193965688,1,2024-05-14,3,M,35B,48,45,F,10,20,R,,,45,
2024,59954624,196360248,1,2024-06-07,3,M,120,51,48,M,20,20,R,,,48,
2024,59954568,196360024,1,2024-06-15,3,M,13B,33,30,M,10,20,R,,,30,
2024,59954588,196360092,1,2024-06-16,1,M,35A,29,26,M,10,20,R,,,26,
2024,59954572,196360041,1,2024-06-25,3,M,13B,24,21,M,10,20,U,,,21,
2024,59954584,196360078,1,2024-06-29,3,C,35A,56,53,F,10,20,R,,,53,
2024,59954591,196360115,1,2024-07-04,3,M,13B,68,65,M,10,20,R,,,65,
2024,59954619,196360230,1,2024-07-22,3,M,13B,73,70,M,10,20,R,,,70,
2024,59954626,196360267,1,2024-07-23,3,M,23C,32,29,M,20,20,R,,,29,
2024,59954627,196360267,2,2024-07-23,3,M,23C,32,29,M,20,20,N,,,29,
2024,59954598,196360140,1,2024-07-30,3,N,23H,37,34,M,10,20,R,,,34,
2024,59954599,196360140,2,2024-07-30,3,N,23H,32,29,M,20,20,R,,,29,
2024,63739792,208078165,1,2024-08-03,2,N,23C,67,64,F,10,20,R,,,64,
2024,63739733,208077925,1,2024-08-19,1,C,240,36,33,M,10,20,R,,,33,
2024,63739769,208078071,1,2024-08-22,3,N,200,40,37,M,20,20,R,,,37,
2024,63739763,208078044,1,2024-08-29,3,M,13B,60,57,M,10,20,N,,,57,
2024,62042295,202781356,1,2024-09-10,3,N,35B,41,38,M,10,20,R,,,38,
2024,62042303,202781388,1,2024-09-25,3,M,35A,64,61,M,10,20,N,,,61,
2024,63739744,208077969,1,2024-10-05,3,M,13B,26,23,M,10,10,R,,,23,
2024,63739760,208078037,1,2024-10-05,3,M,13B,65,62,M,10,20,N,,,62,
2024,63739765,208078058,1,2024-10-10,3,C,200,60,57,F,10,20,R,,,57,
2024,63739810,208078237,1,2024-10-18,3,N,240,49,46,F,10,20,R,,,46,
2024,63739759,208078028,1,2024-10-29,3,N,35A,22,19,M,20,20,R,,,19,
2024,63739778,208078117,1,2024-10-13,3,N,35A,29,26,M,10,20,R,,,26,
2024,63739711,208077842,1,2024-11-03,3,N,13B,25,22,M,10,20,R,,,22,
2024,63739800,208078202,1,2024-12-11,3,M,35A,42,39,F,20,20,R,,,39,
2024,63739767,208078061,1,2024-12-16,3,N,13B,34,31,F,10,20,R,,,31,
2024,63739833,208078335,1,2024-12-24,1,M,23C,42,39,M,10,20,U,,,39,
2024,63739852,208078400,1,2024-12-24,1,M,13C,39,36,M,10,20,R,,,36,
2024,63739785,208078137,1,2024-12-26,3,N,35A,46,43,M,20,40,R,,,43,
2024,58400813,191545671,1,2024-03-01,3,N,23C,48,45,F,20,40,R,,,45,
2024,57863799,189990660,1,2024-01-10,3,N,13B,24,21,M,10,20,R,,,21,
2024,57863812,189990691,1,2024-01-11,3,N,35A,60,57,M,20,20,R,,,57,
2024,57863827,189990727,1,2024-01-11,3,N,520,60,57,M,20,20,R,,,57,
2024,57863753,189990505,1,2024-01-15,3,N,35A,56,53,M,10,20,R,,,53,
2024,57863769,189990568,1,2024-01-27,3,N,26A,47,44,M,10,10,R,,,44,
2024,57863774,189990589,1,2024-01-27,3,N,13B,64,61,M,10,20,R,,,61,
2024,57850598,189938573,1,2024-02-03,3,N,35A,24,21,F,10,20,R,,,21,
2024,57863782,189990615,1,2024-01-29,1,M,220,52,49,M,10,20,R,,,49,
2024,57850592,189938568,1,2024-02-02,3,N,520,43,40,M,10,20,R,,,40,
2024,57850593,189938568,2,2024-02-02,3,N,35A,55,52,M,10,20,R,,,52,
2024,57850594,189938568,3,2024-02-02,3,N,35B,34,31,F,10,20,N,,,31,
2024,57850595,189938570,1,2024-02-04,3,N,720,27,24,M,10,10,N,,,24,
2024,57850597,189938570,2,2024-02-04,3,N,720,46,43,M,10,10,N,,,43,
2024,57850590,189938565,1,2024-02-09,1,N,13B,65,62,M,10,20,R,,,62,
2024,59952753,196351421,1,2024-02-09,2,N,35B,56,53,F,10,20,N,,,53,
2024,57850599,189938575,1,2024-02-12,1,N,13B,32,29,F,10,20,R,,,29,
2024,59952756,196351426,1,2024-02-27,3,N,13C,55,52,M,10,20,R,,,52,
2024,59952754,196351422,1,2024-04-08,3,N,26B,21,18,M,10,10,R,,,18,
2024,59952755,196351423,1,2024-03-26,3,N,520,67,64,M,10,20,R,,,64,
2024,59952757,196351427,1,2024-03-30,3,N,13B,29,26,M,10,10,R,,,26,
2024,59952758,196351433,1,2024-04-14,3,N,13B,51,48,M,10,20,R,,,48,
2024,59952759,196351437,1,2024-04-18,3,N,35A,46,43,M,10,20,R,,,43,
2024,59952760,196351437,2,2024-04-18,3,N,35A,39,36,M,10,20,R,,,36,
2024,59952761,196351437,3,2024-04-18,3,N,35A,46,43,F,10,20,R,,,43,
2024,59952765,196351451,1,2024-04-28,3,M,35A,36,33,M,20,20,R,,,33,
2024,59952763,196351449,1,2024-05-27,3,N,13A,34,31,F,10,10,R,,,31,
2024,59952764,196351450,1,2024-05-28,3,C,35A,51,48,M,10,20,R,,,48,
2024,59952767,196351459,1,2024-06-11,3,N,35A,46,43,M,10,20,R,,,43,
2024,59952768,196351462,1,2024-06-12,3,N,520,45,42,M,10,20,R,,,42,
2024,59952769,196351462,2,2024-06-12,3,N,35A,42,39,F,10,20,R,,,39,
2024,59952770,196351462,3,2024-06-12,3,N,35A,23,20,F,10,20,R,,,20,
2024,59952762,196351441,1,2024-06-16,3,N,220,34,31,M,10,10,R,,,31,
2024,59952766,196351456,1,2024-06-26,1,N,290,33,30,M,10,10,R,,,30,
2024,62040659,202774250,1,2024-07-08,3,N,13A,52,49,M,10,20,R,,,49,
2024,62040664,202774274,1,2024-07-07,3,N,520,37,34,M,20,20,N,,,34,
2024,62040957,202775524,1,2024-07-21,3,N,35A,46,43,M,10,20,R,,,43,
2024,62040663,202774271,1,2024-07-27,1,N,35A,44,41,M,10,20,R,,,41,
2024,62040677,202774317,1,2024-07-31,1,N,35A,47,44,M,20,20,R,,,44,
2024,62040683,202774350,1,2024-08-03,3,N,35A,44,41,F,10,20,N,,,41,
2024,62040686,202774374,1,2024-08-09,3,N,35A,38,35,M,10,10,R,,,35,
2024,62040672,202774310,1,2024-08-07,3,N,35A,38,35,M,10,20,N,,,35,
2024,62040673,202774310,2,2024-08-07,3,N,35A,34,31,F,10,20,N,,,31,
2024,62040675,202774310,3,2024-08-07,3,N,35A,32,29,M,20,20,N,,,29,
2024,62040690,202774392,1,2024-08-21,2,N,23F,35,32,M,20,20,R,,,32,
2024,62040694,202774409,1,2024-08-22,3,N,35A,45,42,M,10,20,N,,,42,
2024,62040695,202774409,2,2024-08-22,3,N,35A,47,44,M,10,20,N,,,44,
2024,62040702,202774427,1,2024-08-24,3,N,13A,26,23,F,10,10,R,,,23,
2024,62040662,202774259,1,2024-08-27,3,N,35A,65,62,M,10,20,R,,,62,
2024,62040676,202774316,1,2024-08-31,3,N,220,43,40,M,10,20,R,,,40,
2024,62040684,202774360,1,2024-08-30,1,N,23F,34,31,F,20,20,R,,,31,
2024,62040688,202774385,1,2024-09-01,2,N,35B,32,29,F,10,10,N,,,29,
2024,62040699,202774423,1,2024-09-01,3,N,520,32,29,M,10,10,U,,,29,
2024,62040670,202774295,1,2024-10-04,3,N,35A,22,19,M,20,20,N,,,19,
2024,62040679,202774323,1,2024-10-06,1,N,13B,31,28,M,10,10,U,,,28,
2024,62040698,202774419,1,2024-10-25,3,N,13B,44,41,M,10,10,R,,,41,
2024,62885095,205507590,1,2024-11-03,1,N,35A,35,32,M,10,20,R,,,32,
2024,62885096,205507590,2,2024-11-03,1,N,35A,32,29,M,10,20,R,,,29,
2024,62885058,205507450,1,2024-11-06,3,N,290,39,36,M,10,20,U,,,36,
2024,62885077,205507523,1,2024-11-12,3,N,35A,30,27,M,10,10,R,,,27,
2024,62885082,205507535,1,2024-11-17,3,N,290,39,36,M,10,20,R,,,36,
2024,62885097,205507589,1,2024-11-23,3,N,35A,28,25,M,20,20,N,,,25,
2024,62885104,205507620,1,2024-11-25,3,N,240,37,34,M,10,20,U,,,34,
2024,62885074,205507513,1,2024-12-15,1,N,13B,24,21,M,10,10,U,,,21,
2024,62885079,205507525,1,2024-12-15,3,N,35A,47,44,M,10,10,R,,,44,
2024,62885085,205507540,1,2024-12-17,3,N,35A,49,46,M,20,20,N,,,46,
2024,62885091,205507564,1,2024-12-19,3,N,13C,49,46,M,20,20,N,,,46,
2024,62885068,205507491,1,2024-12-19,3,N,35B,30,27,M,20,20,N,,,27,
2024,62885069,205507491,2,2024-12-19,3,N,35A,24,21,M,20,20,N,,,21,
2024,62885072,205507511,1,2024-12-22,3,N,35A,71,68,M,10,20,R,,,68,
2024,56550012,185833753,1,2024-01-18,1,N,35A,50,47,F,10,50,R,,,47,
2024,56550024,185833793,1,2024-01-25,3,N,13B,23,20,M,10,50,,,,20,
2024,57870420,190019071,1,2024-02-03,1,N,13C,22,19,M,20,20,R,,,19,
2024,57870410,190018984,1,2024-02-11,1,N,13B,31,28,F,10,50,R,,,28,
2024,59965778,196409998,1,2024-08-13,3,N,240,25,22,F,10,20,N,,,22,
2024,57870437,190019192,1,2024-02-21,1,N,35A,32,29,M,20,50,R,,,29,
2024,57859470,189977081,1,2024-03-16,1,N,13B,35,32,M,20,50,R,,,32,
2024,57859419,189976930,1,2024-03-20,1,N,520,76,73,M,10,20,N,,,73,
2024,57859420,189976938,1,2024-03-24,1,N,23C,39,36,F,10,20,R,,,36,
2024,57859421,189976938,2,2024-03-24,1,N,23C,68,65,M,20,20,R,,,65,
2024,57859439,189976990,1,2024-03-24,1,N,23C,39,36,F,10,20,R,,,36,
2024,57859440,189976990,2,2024-03-24,1,N,23C,68,65,M,20,20,R,,,65,
2024,63608146,207684244,1,2024-03-24,3,N,35A,38,35,F,20,20,N,,,35,
2024,58406356,191573071,1,2024-04-20,1,N,35A,49,46,F,10,20,N,,,46,
2024,58406371,191573147,1,2024-04-21,1,N,35A,47,44,F,10,20,R,,,44,
2024,58406379,191573199,1,2024-04-24,1,N,35A,53,50,M,10,50,,,,50,
2024,59183124,193992061,1,2024-05-03,3,N,23D,42,39,M,10,50,R,,,39,
2024,59965791,196410037,1,2024-05-17,1,N,13C,36,33,M,20,20,R,,,33,
2024,59183136,193992192,1,2024-05-18,1,N,13C,23,20,M,10,10,,,,20,
2024,59183137,193992201,1,2024-06-01,1,N,13A,44,41,M,20,20,N,,,41,
2024,59965779,196410000,1,2024-06-07,1,N,13B,19,16,M,20,50,,R,,16,
2024,59965787,196410027,1,2024-06-08,1,N,23C,35,32,M,20,20,R,,,32,
2024,59965836,196410147,1,2024-06-27,3,N,11B,25,22,M,10,20,R,,,22,
2024,60957407,199460315,1,2024-08-08,3,N,520,60,57,M,10,20,N,,,57,
2024,59965844,196410166,1,2024-07-02,3,N,13B,58,55,M,10,20,R,,,55,
2024,59965845,196410166,2,2024-07-02,3,N,13B,34,31,M,10,20,R,,,31,
2024,60971430,199516323,1,2024-09-07,3,N,13A,36,33,M,20,20,R,,,33,
2024,59965854,196410179,1,2024-07-07,1,N,23D,40,37,M,20,50,,,,37,
2024,59965876,196410240,1,2024-07-18,3,N,26B,44,41,M,10,10,R,,,41,
2024,60957415,199460368,1,2024-07-25,3,N,13B,45,42,M,10,10,N,,,42,
2024,59965877,196410241,1,2024-07-24,3,N,23H,44,41,M,20,20,R,,,41,
2024,60957439,199460522,1,2024-08-11,1,N,35A,40,37,M,10,20,R,,,37,
2024,60957432,199460461,1,2024-08-25,3,N,13A,24,21,F,10,20,R,,,21,
2024,60957421,199460397,1,2024-08-14,1,N,13B,60,57,M,10,50,R,,,57,
2024,60957417,199460383,1,2024-08-16,1,N,13A,32,29,M,20,20,R,,,29,
2024,60957422,199460401,1,2024-08-29,1,N,13A,36,33,F,20,20,R,,,33,
2024,60957427,199460423,1,2024-08-29,1,N,520,21,18,M,20,20,R,,,18,
2024,60971425,199516262,1,2024-09-13,3,N,13C,42,39,M,20,50,,,,39,
2024,62055336,202844556,1,2024-10-17,3,N,13B,33,30,M,10,50,R,,,30,
2024,60971434,199516350,1,2024-09-25,1,N,13A,33,30,M,20,50,N,,,30,
2024,62055311,202844381,1,2024-10-03,1,N,35A,53,50,M,10,20,R,,,50,
2024,62055314,202844409,1,2024-10-05,1,N,35A,33,30,F,10,50,N,,,30,
2024,62055341,202844562,1,2024-10-09,3,N,120,19,16,M,20,50,R,R,,16,
2024,62055342,202844562,2,2024-10-16,3,N,120,18,15,M,20,50,R,R,,15,
2024,62055315,202844411,1,2024-10-07,1,N,13B,31,28,F,20,50,R,,,28,
2024,62055319,202844433,1,2024-10-22,1,N,23H,48,45,M,20,20,R,,,45,
2024,62055327,202844487,1,2024-11-10,1,N,13B,36,33,M,20,50,,,,33,
2024,62055328,202844492,1,2024-11-16,1,N,290,44,41,M,20,20,R,,,41,
2024,62055364,202844675,1,2024-12-07,3,N,13A,21,18,F,20,20,N,,,18,
2024,62055365,202844675,2,2024-12-09,3,N,13A,21,18,F,20,50,N,,,18,
2024,62891427,205538907,1,2024-12-01,1,N,35A,55,52,M,20,20,R,,,52,
2024,62891439,205538939,1,2024-12-03,1,N,23H,44,41,M,10,20,R,,,41,
2024,62891431,205538927,1,2024-12-09,1,N,23C,27,24,M,10,20,R,,,24,
2024,62891425,205538902,1,2024-12-17,1,N,200,26,23,F,10,50,R,,,23,
2024,62891426,205538903,1,2024-12-20,3,N,290,61,58,M,10,20,R,,,58,
2024,62891462,205538994,1,2025-01-06,3,N,13B,27,24,M,20,50,R,,,24,
2024,62891437,205538935,1,2024-12-26,1,N,35A,32,29,F,20,20,R,,,29,
2024,62891468,205539014,1,2024-12-29,1,N,13A,65,62,F,20,20,N,,,62,
2024,56546225,185817324,1,2024-01-02,3,N,23H,55,52,M,20,20,R,,,52,
2024,56546235,185817382,1,2024-01-06,3,N,13B,55,52,M,20,20,R,,,52,
2024,56546242,185817452,1,2024-01-07,3,N,35A,38,35,M,10,20,R,,,35,
2024,56546249,185817485,1,2024-01-07,1,N,13B,21,18,M,20,20,R,,,18,
2024,56546276,185817606,1,2024-01-11,1,N,240,26,23,M,20,20,R,,,23,
2024,56546277,185817606,2,2024-01-11,1,N,520,38,35,M,20,20,R,,,35,
2024,56546247,185817472,1,2024-01-13,3,C,35A,40,37,M,20,20,R,,,37,
2024,56546264,185817553,1,2024-01-14,3,N,11B,75,72,M,10,10,R,,,72,
2024,56546269,185817573,1,2024-01-15,3,N,13B,36,33,M,20,20,R,,,33,
2024,56546291,185817656,1,2024-01-15,3,N,13C,36,33,M,20,20,R,,,33,
2024,56546325,185817788,1,2024-01-12,1,N,290,56,53,M,10,20,R,,,53,
2024,56546281,185817612,1,2024-01-11,1,N,290,45,42,M,20,20,R,,,42,
2024,56546282,185817612,2,2024-01-11,1,N,290,42,39,M,20,20,R,,,39,
2024,56546283,185817612,3,2024-01-11,1,M,290,36,33,M,20,20,R,,,33,
2024,56546288,185817642,1,2024-01-19,3,N,23H,26,23,M,10,20,R,,,23,
2024,56546301,185817700,1,2024-01-19,3,N,35A,58,55,F,10,20,R,,,55,
2024,56546290,185817655,1,2024-01-20,3,N,35A,31,28,M,20,20,R,,,28,
2024,56546328,185817798,1,2024-01-21,3,N,35A,49,46,F,10,20,R,,,46,
2024,56546329,185817800,1,2024-01-22,1,N,13C,45,42,M,10,20,R,,,42,
2024,57865882,189998914,1,2024-01-14,1,N,13B,43,40,F,10,20,R,,,40,
2024,57865889,189998940,1,2024-01-14,1,N,13B,31,28,F,20,20,R,,,28,
2024,56546347,185817873,1,2024-01-23,3,N,13B,55,52,M,10,20,R,,,52,
2024,56546309,185817734,1,2024-01-25,1,C,240,18,15,M,20,20,R,R,,15,
2024,56546310,185817734,2,2024-01-25,1,C,240,19,16,M,20,20,R,R,,16,
2024,56546349,185817878,1,2024-01-27,1,C,35A,51,48,M,10,20,R,,,48,
2024,62047022,202804265,1,2024-10-29,1,N,13B,35,32,M,20,20,R,,,32,
2024,57865916,189999092,1,2024-02-05,3,N,23H,42,39,M,10,20,R,,,39,
2024,57865917,189999092,2,2024-02-05,3,N,23H,49,46,M,10,20,R,,,46,
2024,59178685,193975529,1,2024-02-01,3,N,35A,30,27,M,10,20,R,,,27,
2024,57865915,189999085,1,2024-02-04,3,N,35A,48,45,M,20,20,R,,,45,
2024,57865922,189999109,1,2024-02-04,3,N,13B,26,23,M,10,20,R,,,23,
2024,57865918,189999097,1,2024-01-30,1,N,13B,41,38,M,10,20,R,,,38,
2024,57865979,189999330,1,2024-01-07,1,M,13B,71,68,M,20,20,R,,,68,
2024,62887602,205520950,1,2024-03-18,3,N,26F,23,20,M,20,20,R,,,20,
2024,57865957,189999268,1,2024-02-15,1,M,35A,21,18,F,10,20,R,,,18,
2024,57865958,189999268,2,2024-02-15,1,M,35A,27,24,F,10,20,R,,,24,
2024,57865955,189999264,1,2024-02-17,3,N,13B,26,23,F,20,20,R,,,23,
2024,57865993,189999376,1,2024-02-18,3,N,240,49,46,M,20,20,R,,,46,
2024,57865954,189999258,1,2024-02-19,1,N,13B,33,30,M,20,20,R,,,30,
2024,57854593,189956741,1,2024-03-03,3,N,290,22,19,M,10,20,R,,,19,
2024,58402558,191554879,1,2024-04-28,3,N,13A,28,25,M,10,20,R,,,25,
2024,57865992,189999362,1,2024-02-21,3,N,13B,20,17,M,20,20,R,H,,17,
2024,58402575,191554955,1,2024-04-12,3,N,23C,47,44,M,10,20,R,,,44,
2024,58402547,191554824,1,2024-04-17,3,N,290,26,23,M,20,20,R,,,23,
2024,57866019,189999536,1,2024-02-23,3,C,13C,26,23,M,10,20,R,,,23,
2024,57866043,189999632,1,2024-02-26,3,N,23H,25,22,M,10,20,R,,,22,
2024,57866050,189999651,1,2024-02-27,3,N,35A,35,32,M,20,20,R,,,32,
2024,57866059,189999671,1,2024-02-28,3,N,35A,32,29,M,10,20,R,,,29,
2024,57866022,189999548,1,2024-02-28,3,N,13A,26,23,M,10,20,R,,,23,
2024,57866027,189999593,1,2024-02-29,1,C,290,35,32,M,20,20,R,,,32,
2024,58402569,191554935,1,2024-04-05,3,N,23H,45,42,M,20,20,R,,,42,
2024,57866042,189999631,1,2024-02-29,1,N,250,43,40,M,10,20,R,,,40,
2024,57866057,189999672,1,2024-02-29,3,C,13A,45,42,M,10,20,R,,,42,
2024,57854523,189956505,1,2024-02-27,3,C,13B,28,25,M,20,20,R,,,25,
2024,57854524,189956505,2,2024-02-27,3,M,13B,37,34,M,20,20,N,,,34,
2024,57854525,189956505,3,2024-02-27,3,C,13B,35,32,M,20,20,R,,,32,
2024,57854526,189956505,4,2024-02-27,3,C,13B,44,41,M,20,20,R,,,41,
2024,57854527,189956505,5,2024-02-27,3,C,13B,48,45,M,20,20,R,,,45,
2024,57854533,189956542,1,2024-03-02,3,N,35A,63,60,M,10,20,R,,,60,
2024,57854557,189956619,1,2024-03-10,3,N,13B,32,29,M,20,20,R,,,29,
2024,57854598,189956755,1,2024-03-11,1,C,13A,19,16,F,20,20,R,R,,16,
2024,57854599,189956755,2,2024-03-11,1,C,13A,18,15,F,20,20,R,R,,15,
2024,57854669,189956944,1,2024-03-13,3,N,35A,45,42,M,10,20,R,,,42,
2024,57854576,189956694,1,2024-03-15,3,N,250,37,34,M,20,20,U,,,34,
2024,57854627,189956849,1,2024-03-11,3,C,13A,36,33,M,20,20,R,,,33,
2024,57854600,189956758,1,2024-03-01,1,M,13B,24,21,M,20,20,R,,,21,
2024,57854601,189956758,2,2024-03-01,1,N,13B,42,39,M,20,20,R,,,39,
2024,59178703,193975576,1,2024-05-06,1,N,26F,61,58,F,20,20,R,,,58,
2024,57854635,189956871,1,2024-03-11,3,C,13B,46,43,M,20,20,R,,,43,
2024,57854657,189956935,1,2024-03-12,1,N,13B,19,16,F,20,20,R,R,,16,
2024,57854658,189956935,2,2024-03-12,1,N,13B,19,16,F,20,20,R,R,,16,
2024,57854659,189956935,3,2024-03-12,1,N,13B,19,16,F,20,20,R,R,,16,
2024,57854660,189956935,4,2024-03-12,1,N,13B,18,15,F,20,20,R,R,,15,
2024,57854661,189956935,5,2024-03-12,1,N,13B,17,14,F,20,20,R,R,,14,
2024,57854662,189956935,6,2024-03-12,1,N,13B,17,14,M,20,20,R,R,,14,
2024,57854663,189956935,7,2024-03-12,1,N,13B,18,15,F,20,20,R,R,,15,
2024,57854664,189956935,8,2024-03-12,1,N,13B,17,14,M,20,20,R,R,,14,
2024,57854665,189956935,9,2024-03-12,1,N,13B,18,15,F,20,20,R,R,,15,
2024,57854585,189956728,1,2024-03-15,3,N,290,15,12,F,20,20,R,R,,12,
2024,57854615,189956802,1,2024-03-15,3,N,520,46,43,M,20,20,R,,,43,
2024,57854623,189956827,1,2024-03-16,3,N,35A,40,37,M,20,20,R,,,37,
2024,57854656,189956934,1,2024-03-16,3,N,13C,17,14,M,10,20,R,R,,14,
2024,57854673,189956964,1,2024-03-16,3,N,26C,29,26,M,10,20,R,,,26,
2024,57854622,189956823,1,2024-03-17,3,N,35A,44,41,M,20,20,R,,,41,
2024,57854641,189956895,1,2024-03-18,2,N,13B,18,15,M,20,20,R,R,,15,
2024,57854642,189956895,2,2024-03-18,2,N,13B,19,16,M,20,20,R,R,,16,
2024,57854611,189956774,1,2024-03-20,3,N,35A,20,17,M,20,40,R,H,,17,
2024,57854612,189956781,1,2024-03-11,3,C,11D,53,50,M,20,20,R,,,50,
2024,57854695,189957046,1,2024-03-25,3,N,13B,24,21,M,20,20,R,,,21,
2024,59178725,193975623,1,2024-03-24,3,C,290,29,26,M,10,20,R,,,26,
2024,57854667,189956937,1,2024-03-31,3,M,13B,60,57,F,20,20,R,,,57,
2024,62046961,202803926,1,2024-10-08,3,N,13A,46,43,M,10,10,R,,,43,
2024,58402570,191554936,1,2024-04-01,3,N,13B,30,27,M,20,20,R,,,27,
2024,58402578,191554971,1,2024-04-01,3,C,13B,21,18,M,10,20,R,,,18,
2024,58402584,191555011,1,2024-04-02,3,N,13B,36,33,F,20,20,R,,,33,
2024,62046979,202804008,1,2024-11-09,3,C,290,23,20,M,20,20,R,,,20,
2024,58402581,191555000,1,2024-04-04,3,N,35A,37,34,F,10,20,R,,,34,
2024,58402589,191555062,1,2024-04-05,1,M,240,17,14,F,10,20,R,R,,14,
2024,63320150,206876426,1,2025-01-09,3,N,290,20,17,F,20,20,R,H,,17,
2024,59178640,193975365,1,2024-04-09,3,N,520,28,25,M,20,20,R,,,25,
2024,59178641,193975365,2,2024-04-09,3,N,520,43,40,M,10,20,R,,,40,
2024,58402598,191555121,1,2024-04-10,1,N,35A,21,18,M,20,20,R,,,18,
2024,58402563,191554906,1,2024-04-10,3,N,290,30,27,M,20,20,R,,,27,
